,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
37,0.36358189582824707,0.0017872002148791152,0.3129758834838867,0.00502940934812297,10.0,0.0001,"{'C': 10.0, 'gamma': 0.0001}",0.13381053939411358,0.20460465827269536,0.21255502322489317,0.18365674029723403,0.035395714279876395,7
38,0.36362433433532715,0.0036889968643507745,0.3050998051961263,0.002963717903362738,10.0,0.001,"{'C': 10.0, 'gamma': 0.001}",0.14661221024848747,0.24699115473607147,0.21597706191299515,0.20319347563251802,0.04196465324336002,2
39,0.37334783871968585,0.0014204050039548642,0.30122844378153485,0.00025871483473923125,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.11971252862062831,0.24560323433800568,0.16889863206012978,0.1780714650062546,0.05180233646402423,11
40,0.3672941525777181,0.0032097590114723287,0.30507421493530273,0.003999884520615085,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",0.11887102437126362,0.11270385994180321,0.10809274451869433,0.11322254294392038,0.004415473035254491,14
41,0.37059712409973145,0.006767428992424509,0.3081987698872884,0.002394492065026167,10.0,1.0,"{'C': 10.0, 'gamma': 1.0}",0.01824156036624147,-0.04245793122720509,0.027312199658296454,0.001031942932444278,0.03097413964485262,48
42,0.4163096745808919,0.002870224251990813,0.3318389256795247,0.001564671612006135,10.0,10.0,"{'C': 10.0, 'gamma': 10.0}",0.0175204366158912,-0.05209934562994012,0.012946586583427955,-0.007210774143540322,0.031795889814010915,69
43,0.4574288527170817,0.02568415009912218,0.354611078898112,0.012282216130692377,10.0,100.0,"{'C': 10.0, 'gamma': 100.0}",0.017516036835850457,-0.0520886788659809,0.012929568395427027,-0.0072143578782344715,0.03178613362534283,70
44,0.42543808619181317,0.0006359887981727838,0.3426143328348796,0.002860927728110348,10.0,1000.0,"{'C': 10.0, 'gamma': 1000.0}",0.017516036835850457,-0.0520886788659809,0.012929568395427027,-0.0072143578782344715,0.03178613362534283,70
45,0.3607028325398763,0.004535953104801462,0.3280518054962158,0.014490835757674793,100.0,1e-05,"{'C': 100.0, 'gamma': 1e-05}",0.13372796197061354,0.2044429470609226,0.21226338981317683,0.18347809961490433,0.03532324048866157,8
46,0.36411722501118976,0.0030221412586126603,0.3051293690999349,0.004368691129850414,100.0,0.0001,"{'C': 100.0, 'gamma': 0.0001}",0.14274943716813293,0.24057889249667652,0.21100162328809535,0.19810998431763494,0.040965809719638126,3
47,0.4003893534342448,0.0009448253315982671,0.30436865488688153,0.0022768455547173,100.0,0.001,"{'C': 100.0, 'gamma': 0.001}",0.13149424479718508,0.25124590012172965,0.1651662593013533,0.18263546807342268,0.050424826422333806,9
48,0.4316439628601074,0.0026322777325078176,0.30727307001749676,0.004221861572379932,100.0,0.01,"{'C': 100.0, 'gamma': 0.01}",0.05180096191935557,0.08005771318200083,-0.017124236212256783,0.038244812963033205,0.040815925837116664,33
49,0.36887383460998535,0.0012053319746879374,0.3015930652618408,0.00237765049102106,100.0,0.1,"{'C': 100.0, 'gamma': 0.1}",0.10263131942751536,0.08187993995277298,0.0533630305113586,0.07929142996388232,0.02019680438672438,23
50,0.3683226903279622,0.0017730886113996639,0.3126556873321533,0.012019289094396805,100.0,1.0,"{'C': 100.0, 'gamma': 1.0}",0.018241560366242138,-0.04178539587520613,0.027161088355811436,0.001205750948949147,0.030616646058761725,43
51,0.42868542671203613,0.018423537236888218,0.3450584411621094,0.014671406539411756,100.0,10.0,"{'C': 100.0, 'gamma': 10.0}",0.01752022392398922,-0.0514703930390894,0.012758494765231276,-0.0070638914499563015,0.03146025591848231,64
52,0.4275759855906169,0.007765211120953073,0.34675002098083496,0.010058576786577938,100.0,100.0,"{'C': 100.0, 'gamma': 100.0}",0.01751855221411014,-0.05146714436349997,0.012759668593882334,-0.0070629745185025,0.03145853851283469,58
53,0.4445742766062419,0.014708264523245543,0.34624489148457843,0.0007349963206249833,100.0,1000.0,"{'C': 100.0, 'gamma': 1000.0}",0.01751855221411014,-0.05146714436349997,0.012759668593882334,-0.0070629745185025,0.03145853851283469,58
54,0.3655870755513509,0.0036433184345911677,0.3082250754038493,0.0022777444979210537,1000.0,1e-05,"{'C': 1000.0, 'gamma': 1e-05}",0.1425701510150692,0.23928454080893025,0.21023938099783857,0.19736469094061268,0.04051943181036268,4
55,0.4196971257527669,0.005827060242698973,0.321260929107666,0.008833271815780126,1000.0,0.0001,"{'C': 1000.0, 'gamma': 0.0001}",0.12755615918500363,0.23402902090772593,0.1542166682995022,0.17193394946407725,0.04523674103907825,12
56,0.6244750817616781,0.012228208325524922,0.30812780062357586,0.0025245486687614847,1000.0,0.001,"{'C': 1000.0, 'gamma': 0.001}",0.07766445933007982,0.09523604001532215,0.004028577234361452,0.05897635885992114,0.03951062423468859,31
57,0.5005191167195638,0.04078135613810774,0.32805649439493817,0.02849545849551736,1000.0,0.01,"{'C': 1000.0, 'gamma': 0.01}",0.013071659215430742,-0.0763707045108184,-0.23603496376968724,-0.09977800302169164,0.10303544251516975,87
58,0.46585702896118164,0.07306381393345966,0.3374372323354085,0.012373220118560306,1000.0,0.1,"{'C': 1000.0, 'gamma': 0.1}",0.10263369527869848,0.08188131901363793,0.053376374229664125,0.07929712950733352,0.020192068505319627,21
59,0.4041300614674886,0.02072900735525166,0.32692186037699383,0.017101260497311397,1000.0,1.0,"{'C': 1000.0, 'gamma': 1.0}",0.018241560366233922,-0.04178539587520258,0.02716143631318646,0.0012058669347392674,0.030616744386281747,42
60,0.5131674607594808,0.058264342546535695,0.38646697998046875,0.022832744408430347,1000.0,10.0,"{'C': 1000.0, 'gamma': 10.0}",0.017519706689996473,-0.05146782247102899,0.012760224297730716,-0.007062630494433934,0.03145927498655225,55
61,0.42327189445495605,0.006497232230639726,0.3396121660868327,0.004876572432364353,1000.0,100.0,"{'C': 1000.0, 'gamma': 100.0}",0.017516095371003182,-0.051466148359726516,0.01275616791543066,-0.007064628357764224,0.031456694689780226,67
62,0.42075125376383465,0.002109268389965364,0.344057559967041,0.013736782895229704,1000.0,1000.0,"{'C': 1000.0, 'gamma': 1000.0}",0.017516095371003182,-0.051466148359726516,0.01275616791543066,-0.007064628357764224,0.031456694689780226,67
63,0.4273796081542969,0.013255783154785981,0.31280048688252765,0.005932374166650712,10000.0,1e-05,"{'C': 10000.0, 'gamma': 1e-05}",0.1268560966637826,0.2299243651007128,0.1515662282324306,0.169448896665642,0.043936388581417005,13
64,0.7885409196217855,0.04002161455532302,0.32834839820861816,0.0041192746988070305,10000.0,0.0001,"{'C': 10000.0, 'gamma': 0.0001}",0.06750519491568618,0.11102767074336384,0.05801212715935067,0.0788483309394669,0.02308191234881538,25
65,1.1240468819936116,0.02122563440694554,0.3192923069000244,0.00204097506662777,10000.0,0.001,"{'C': 10000.0, 'gamma': 0.001}",-0.09481691543566484,-0.1375647224067038,-0.3085213652930767,-0.18030100104514846,0.09232980777665774,92
66,0.48977088928222656,0.009449470440399283,0.3155351479848226,0.008142608342813907,10000.0,0.01,"{'C': 10000.0, 'gamma': 0.01}",0.00805589183472799,-0.08637995164996615,-0.24232926670334765,-0.10688444217286193,0.10324245736045148,89
67,0.37661369641621906,0.010124757171629084,0.31414318084716797,0.003609544475317771,10000.0,0.1,"{'C': 10000.0, 'gamma': 0.1}",0.10262662583789706,0.08188484899134396,0.053376374229931134,0.07929594968639071,0.02018949595821844,22
68,0.38090960184733075,0.01266727472054972,0.3133431275685628,0.0029351894273444727,10000.0,1.0,"{'C': 10000.0, 'gamma': 1.0}",0.018241560366317855,-0.04178975751154579,0.027161088355731056,0.0012042970701677074,0.030618687560812714,46
69,0.4234648545583089,0.0037470805677316194,0.35117324193318683,0.00842604892239084,10000.0,10.0,"{'C': 10000.0, 'gamma': 10.0}",0.017521554170226605,-0.05146826388420522,0.012755912283326842,-0.007063599143550592,0.031459058300125006,60
70,0.4675884246826172,0.03580900956653805,0.3683014710744222,0.01733788694281169,10000.0,100.0,"{'C': 10000.0, 'gamma': 100.0}",0.017517542302385447,-0.051466257316250985,0.012757324256012503,-0.007063796919284345,0.031457365708107185,62
