,canonical_smiles,molecule_chembl_id,standard_value_norm,le,bioactivity_class,index,MW,LogP,NumHDonors,NumHAcceptors
0,CC12CCC(O)CC1=CCC1C2CCC2(C)C(CC3CN3)CCC12,CHEMBL341591,7100.0,0.30034326299138725,active,0,329.5280000000001,4.288200000000003,2.0,2.0
1,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2[C@H]1CN1,CHEMBL2111947,50000.0,0.2618018258230249,active,1,315.50100000000003,3.898100000000002,2.0,2.0
2,CCn1c(C(c2ccc(F)cc2)n2ccnc2)c(C)c2cc(Br)ccc21,CHEMBL431859,238.0,0.3566458561584955,inactive,2,412.30600000000004,5.705420000000004,0.0,3.0
3,CCn1cc(C(c2ccc(F)cc2)n2ccnc2)c2ccccc21,CHEMBL113637,57.0,0.42257396675243797,inactive,3,319.38300000000004,4.634500000000003,0.0,3.0
4,Clc1ccccc1Cn1cc(Cn2ccnc2)c2ccccc21,CHEMBL112021,54.0,0.44237603201077585,inactive,4,321.81100000000004,4.587800000000002,0.0,3.0
5,Cc1ccc(S(=O)(=O)n2cc(C(c3ccccc3)n3ccnc3)c3ccccc32)cc1,CHEMBL324070,5400.0,0.2378918947176724,active,5,427.5290000000001,5.020920000000004,0.0,5.0
6,CCn1ccc2cc(C(c3ccc(F)cc3)n3ccnc3)ccc21,CHEMBL41761,41.0,0.4309209416913487,inactive,6,319.38300000000004,4.634500000000003,0.0,3.0
7,Cn1cc(C(c2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,CHEMBL111868,78.5,0.4144659366898602,inactive,7,384.25200000000007,4.914100000000003,0.0,3.0
8,CCn1cc(C(c2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,CHEMBL111888,51.8,0.4079975334542669,inactive,8,398.27900000000005,5.397000000000003,0.0,3.0
9,CCn1ccc2cc(C(c3ccccc3)n3ccnc3)ccc21,CHEMBL112074,205.0,0.40711063454443236,inactive,9,301.39300000000003,4.495400000000003,0.0,3.0
10,N#Cc1ccc(Cn2cc(Cn3ccnc3)c3ccccc32)cc1,CHEMBL324326,50.0,0.42589341641373224,inactive,10,312.37600000000003,3.8060800000000024,0.0,4.0
11,CCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,CHEMBL37321,6600.0,0.3296653859200629,active,11,302.418,3.458700000000002,0.0,3.0
12,c1ccc2c(c1)CCC1C(c3cc[nH]n3)C21,CHEMBL353068,51000.0,0.3755876095914305,inactive,12,210.28000000000003,2.8531000000000004,1.0,1.0
13,CCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,CHEMBL41066,3200.0,0.3663233347786729,inactive,13,288.391,3.1165000000000003,1.0,3.0
14,O=C1/C(=C/c2cccnn2)CCc2ccccc21,CHEMBL166709,250000.0,0.2801602215477304,active,14,236.27399999999997,2.6891000000000007,0.0,3.0
15,O=C1/C(=C/c2ccnnc2)CCc2ccccc21,CHEMBL424556,103000.0,0.3101126603007088,active,15,236.274,2.6891000000000016,0.0,3.0
16,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1630273,6800.0,0.32884034191869405,active,16,304.43000000000006,2.8516000000000012,2.0,3.0
17,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)C4=CCCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL1630261,50.0,0.4867353330442654,inactive,17,288.431,3.8792000000000035,1.0,2.0
18,O=C1/C(=C\c2c[nH]cn2)CCc2ccccc21,CHEMBL169251,170.0,0.557492441768848,inactive,18,224.26299999999998,2.622200000000001,1.0,2.0
19,O=C1/C(=C/c2cccnc2)CCc2ccccc21,CHEMBL168636,9200.0,0.39170539120645675,inactive,19,235.28599999999997,3.294100000000002,0.0,2.0
20,O=C1/C(=C/c2ccncc2)CCc2ccccc21,CHEMBL90585,4600.0,0.4151188353136553,inactive,20,235.28599999999997,3.294100000000002,0.0,2.0
21,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1629805,49.0,0.48732026133143236,inactive,21,288.43100000000004,3.8808000000000025,1.0,2.0
22,c1ccc2c(c1)CCC1C(c3ccsc3)C21,CHEMBL433728,250000.0,0.3151802492411967,active,22,226.34400000000002,4.191500000000003,0.0,1.0
23,CCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,CHEMBL38877,31000.0,0.3322154541385272,active,23,260.337,2.2884,0.0,3.0
24,O=C1c2ccccc2CCC1C(O)c1cnccn1,CHEMBL169449,250000.0,0.2654149467294288,active,24,254.28900000000002,1.9552999999999998,1.0,4.0
25,CCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,CHEMBL39275,40000.0,0.3078558006070426,active,25,274.36400000000003,2.6785000000000014,0.0,3.0
26,CCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,CHEMBL39513,21000.0,0.31185204701773866,active,26,288.391,3.0686000000000018,0.0,3.0
27,CC(=O)O[C@H]1CCC[C@@]2(CO)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,CHEMBL2112738,11000.0,0.27768200963113937,active,27,346.46700000000016,3.4224000000000023,1.0,4.0
28,CCC1(c2ccncc2)CCC(=O)NC1=O,CHEMBL289116,10000.0,0.4375,inactive,28,218.25599999999994,1.166,1.0,3.0
29,CCC1(c2ccncc2)CCC(=O)NC1=O,CHEMBL289116,45000.0,0.38034390504465737,inactive,29,218.25599999999994,1.166,1.0,3.0
30,CCC1(c2ccncc2)CCC(=O)N(C)C1=O,CHEMBL39782,30000.0,0.37247236725838073,inactive,30,232.28299999999993,1.5082,0.0,3.0
31,c1ccc2c(c1)CCC1C(c3ccncc3)C21,CHEMBL304903,370.0,0.5296775050768358,inactive,31,221.30300000000003,3.525000000000002,0.0,1.0
32,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,8000.0,0.4197455304830164,inactive,32,232.28299999999996,1.3532,2.0,3.0
33,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,14000.0,0.3997306323559098,inactive,33,232.28299999999996,1.3532,2.0,3.0
34,O=C1/C(=C/c2c[nH]cn2)CCc2ccccc21,CHEMBL168434,260.0,0.5422963125200502,inactive,34,224.26299999999998,2.622200000000001,1.0,2.0
35,c1ccc2c(c1)CCC1C(c3c[nH]cn3)C21,CHEMBL352645,600.0,0.5444117655914311,inactive,35,210.28000000000003,2.8531000000000004,1.0,1.0
36,CC(=O)O[C@H]1CCC[C@@]2(C)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,CHEMBL2112739,1000.0,0.3499999999999999,active,36,330.46800000000013,4.450000000000005,0.0,3.0
37,c1cncc(C2C3CCc4ccccc4C32)c1,CHEMBL440930,13000.0,0.4023811356923781,inactive,37,221.30300000000003,3.525000000000002,0.0,1.0
38,C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1630274,31.0,0.4778224376650917,inactive,38,304.43000000000006,2.8516000000000012,2.0,3.0
39,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL1629804,60.0,0.5055294124731449,inactive,39,272.43199999999996,4.908400000000004,0.0,1.0
40,CCCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,CHEMBL39661,800.0,0.3556530840921366,inactive,40,330.47200000000004,4.238900000000004,0.0,3.0
41,CCCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,CHEMBL39661,5000.0,0.30922674974706554,active,41,330.47200000000004,4.238900000000004,0.0,3.0
42,CCCCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,CHEMBL38550,3000.0,0.30928120973569884,active,42,344.499,4.629000000000005,0.0,3.0
43,CCCCCCC1(c2ccncc2)CCC(=O)NC1=O,CHEMBL39152,3600.0,0.38105882494628984,inactive,43,274.36400000000003,2.7264,1.0,3.0
44,c1ccc(C2C3CCc4ccccc4C32)nc1,CHEMBL166789,250000.0,0.2966402345799498,active,44,221.30300000000003,3.525000000000002,0.0,1.0
45,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H](O)CCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL3349856,860.0,0.40436676991709547,inactive,45,288.43100000000004,3.8792000000000035,1.0,2.0
46,CO[C@H]1CCC[C@@]2(CO)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,CHEMBL1630275,150000.0,0.23275966249226285,active,46,318.4570000000001,3.5057000000000027,1.0,3.0
47,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1630267,940.0,0.383528227498201,inactive,47,304.43000000000006,2.8516000000000012,2.0,3.0
48,CCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,CHEMBL38439,1500.0,0.35449879292704545,inactive,48,316.445,3.8488000000000033,0.0,3.0
49,CC1(c2ccncc2)CCC(=O)NC1=O,CHEMBL38510,245000.0,0.3370111654593103,active,49,204.22899999999998,0.7758999999999998,1.0,3.0
50,O=C1/C(=C/c2cc[nH]n2)CCc2ccccc21,CHEMBL415753,18000.0,0.39074226428561004,inactive,50,224.26299999999998,2.622200000000001,1.0,2.0
51,C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H](O)CCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL3349864,280.0,0.43685613124385203,inactive,51,288.43100000000004,3.8792000000000035,1.0,2.0
52,C[C@]12CC[C@H]3[C@@H](C[C@H](O)C4=CCCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL1629806,190.0,0.4480830932698114,inactive,52,288.431,3.8792000000000035,1.0,2.0
53,O=C1c2ccccc2CCC1C(O)c1cccnn1,CHEMBL169664,250000.0,0.2654149467294288,active,53,254.28900000000002,1.9552999999999996,1.0,4.0
54,O=C1c2ccccc2CCC1C(O)c1ccnnc1,CHEMBL168762,250000.0,0.2654149467294288,active,54,254.28900000000002,1.9552999999999996,1.0,4.0
55,CCCC1(c2ccncc2)CCC(=O)NC1=O,CHEMBL275594,6000.0,0.4300346029095823,inactive,55,232.28299999999996,1.5560999999999998,1.0,3.0
56,CCN1C(=O)CCC(CC)(c2ccncc2)C1=O,CHEMBL39781,385000.0,0.26557527659378327,active,56,246.31,1.8983,0.0,3.0
57,O=C1/C(=C/c2cnccn2)CCc2ccccc21,CHEMBL413344,38000.0,0.34379460915202587,active,57,236.27399999999997,2.6891000000000007,0.0,3.0
58,O=C1c2ccccc2CCC1C(O)c1ccncn1,CHEMBL168444,27000.0,0.3366363542198641,active,58,254.28900000000002,1.9552999999999998,1.0,4.0
59,CCCCCC1(c2ccncc2)CCC(=O)NC1=O,CHEMBL288712,2500.0,0.4127833677820604,inactive,59,260.337,2.3362999999999996,1.0,3.0
60,O=C1/C(=C/c2cncs2)CCc2ccccc21,CHEMBL169086,1100.0,0.490708837692852,inactive,60,241.31499999999997,3.3556000000000017,0.0,3.0
61,c1ccc(C2C3CCc4ccccc4C32)cc1,CHEMBL168700,250000.0,0.2966402345799498,active,61,220.31500000000003,4.1300000000000034,0.0,0.0
62,Nc1ncc(/C=C2\CCc3ccccc3C2=O)s1,CHEMBL355681,250000.0,0.2801602215477304,active,62,256.33,2.937800000000001,1.0,4.0
63,CCCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,CHEMBL289766,2400.0,0.3420740983305979,active,63,316.44500000000005,3.896700000000002,1.0,3.0
64,C[C@]12CC[C@H]3[C@@H](C[C@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1630266,1400.0,0.37251912500229395,inactive,64,304.43000000000006,2.8516000000000012,2.0,3.0
65,CC(=O)O[C@@H]1CCC[C@@]2(C)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,CHEMBL2111917,700.0,0.35903594766583496,inactive,65,330.46800000000013,4.450000000000005,0.0,3.0
66,CCCCCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,CHEMBL39840,10000.0,0.2692307692307692,active,66,358.526,5.019100000000004,0.0,3.0
67,O=C1/C(=C/c2ccccn2)CCc2ccccc21,CHEMBL424203,250000.0,0.2801602215477304,active,67,235.28599999999994,3.294100000000002,0.0,2.0
68,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1630911,6900.0,0.3440767272841829,active,68,288.431,3.8808000000000025,1.0,2.0
69,CCCCC1(c2ccncc2)CCC(=O)NC1=O,CHEMBL40125,4000.0,0.41983977845226955,inactive,69,246.30999999999997,1.9462,1.0,3.0
70,O=C1/C(=C/c2ccccc2)CCc2ccccc21,CHEMBL28689,250000.0,0.2801602215477304,active,70,234.29799999999997,3.8991000000000025,0.0,1.0
71,O=C1/C(=C/c2ccsc2)CCc2ccccc21,CHEMBL166974,250000.0,0.2966402345799498,active,71,240.32699999999997,3.960600000000003,0.0,2.0
72,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL2311169,660.0,0.43263192451206917,inactive,72,272.43199999999996,4.908400000000004,0.0,1.0
73,CCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,CHEMBL38472,330.0,0.4124582038259526,inactive,73,302.41800000000006,3.5066000000000015,1.0,3.0
74,CCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,CHEMBL38472,600.0,0.39593582952104084,inactive,74,302.41800000000006,3.5066000000000015,1.0,3.0
75,CSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,CHEMBL276140,100000.0,0.2333333333333333,active,75,353.3690000000001,4.416900000000003,1.0,3.0
76,Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,CHEMBL297784,100000.0,0.2545454545454545,active,76,292.342,3.1679000000000004,1.0,3.0
77,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,CHEMBL14563,100000.0,0.19999999999999998,inactive,77,394.8620000000002,5.133740000000003,1.0,4.0
78,O=C1CC(c2ccccc2)Oc2ccccc21,CHEMBL274318,28500.0,0.37430689388165206,inactive,78,224.259,3.3931000000000022,0.0,2.0
79,C#CC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,CHEMBL113739,187.5,0.40946948778742465,inactive,79,310.437,3.9467000000000034,0.0,2.0
80,C#CC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,CHEMBL113121,176.0,0.3940117610441746,inactive,80,324.46400000000006,4.336800000000004,0.0,2.0
81,COc1ccc2c(c1)OC(c1ccccc1)/C(=C\c1ccncc1)C2=O,CHEMBL10137,620.0,0.33425583210394016,active,81,343.38200000000006,4.490200000000003,0.0,4.0
82,O=C1/C(=C\c2ccncc2)C(c2ccccc2)Oc2ccccc21,CHEMBL10072,3300.0,0.31975335350712325,active,82,313.35600000000005,4.481600000000003,0.0,3.0
83,C#CC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,CHEMBL113082,31.0,0.43800390119300076,inactive,83,324.46400000000006,4.336800000000004,0.0,2.0
84,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,CHEMBL9687,8000.0,0.3755617904321726,inactive,84,254.285,3.4017000000000017,0.0,3.0
85,O=C1/C(=C/c2ccncc2)C(c2ccccc2)Oc2ccccc21,CHEMBL10026,800.0,0.3556530840921366,inactive,85,313.35600000000005,4.481600000000003,0.0,3.0
86,C#CC[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,CHEMBL2105261,56.2,0.44132039818275276,inactive,86,310.437,4.090800000000003,0.0,2.0
87,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,5200.0,0.43515266581831064,inactive,87,232.28299999999996,1.3532,2.0,3.0
88,C#CC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,CHEMBL109211,275.0,0.3993449664625057,inactive,88,310.437,3.9467000000000034,0.0,2.0
89,COc1ccc2c(c1)OC(c1ccccc1)/C(=C/c1ccncc1)C2=O,CHEMBL267508,1600.0,0.3120858470877579,active,89,343.38200000000006,4.490200000000003,0.0,4.0
90,CCCCCCCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,CHEMBL27879,225.0,0.3579594028709266,inactive,90,356.5100000000001,4.4261000000000035,1.0,3.0
91,Nc1ccc([C@@]23C[C@@H]2C(=O)NC3=O)cc1,CHEMBL27386,1000.0,0.5599999999999999,inactive,91,202.21300000000002,0.18289999999999967,2.0,3.0
92,Nc1ccc(C23CC2C(=O)NC3=O)cc1,CHEMBL287574,1800.0,0.536174566190358,inactive,92,202.21300000000002,0.18289999999999967,2.0,3.0
93,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,1900.0,0.4711614681568258,inactive,93,232.28299999999996,1.3532,2.0,3.0
94,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,13000.0,0.4023811356923781,inactive,94,232.28299999999996,1.3532,2.0,3.0
95,Nc1ccc(C23CC2C(=O)N(CC2CCCCC2)C3=O)cc1,CHEMBL281947,5.0,0.5282473633604351,inactive,95,298.38599999999997,2.475600000000001,1.0,3.0
96,Nc1ccc(C23CC2C(=O)N(CC2CCCCC2)C3=O)cc1,CHEMBL281947,230.0,0.422435501344335,inactive,96,298.38599999999997,2.475600000000001,1.0,3.0
97,Nc1ccc(C23CC(C2)C(=O)NC3=O)cc1,CHEMBL26543,2000.0,0.4986598753794016,inactive,97,216.24,0.5729999999999997,2.0,3.0
98,Nc1ccc(C23CC(C2)C(=O)N(CC2CCCCC2)C3=O)cc1,CHEMBL27546,97.0,0.42689215530553287,inactive,98,312.413,2.8657000000000012,1.0,3.0
99,CC(C)CN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,CHEMBL286506,62.0,0.5045325817351223,inactive,99,272.348,1.9414,1.0,3.0
100,Nc1ccc(C23CC2C(=O)N(CC2CCCCC2)C3=O)cc1,CHEMBL281947,150.0,0.434248738060093,inactive,100,298.38599999999997,2.475600000000001,1.0,3.0
101,Nc1ccc(C23CC2C(=O)N(CC2CCCCC2)C3=O)cc1,CHEMBL281947,12.0,0.504052102524242,inactive,101,298.38599999999997,2.475600000000001,1.0,3.0
102,Nc1ccc(C23CC2C(=O)N(CC2CCCCC2)C3=O)cc1,CHEMBL281947,780.0,0.3886848889196966,inactive,102,298.38599999999997,2.475600000000001,1.0,3.0
103,CCCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,CHEMBL26651,23.0,0.5346790514787685,inactive,103,272.348,2.0854999999999997,1.0,3.0
104,CCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,CHEMBL27591,31.0,0.5005758870777152,inactive,104,286.37500000000006,2.475600000000001,1.0,3.0
105,CCCCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,CHEMBL28173,49.0,0.4449445864330469,inactive,105,314.4290000000001,3.2558000000000007,1.0,3.0
106,COc1ccc(CN2C(=O)C3CC(c4ccc(N)cc4)(C3)C2=O)cc1,CHEMBL28290,240.0,0.37070817046415,inactive,106,336.3910000000001,2.4942,1.0,4.0
107,Nc1ccc(C23CC(C2)C(=O)N(C2CCCCC2)C3=O)cc1,CHEMBL27467,13.0,0.5018399684895649,inactive,107,298.38599999999997,2.618100000000001,1.0,3.0
108,Nc1ccc(C23CC(C2)C(=O)N(C2CCCCC2)C3=O)cc1,CHEMBL27467,70.0,0.4553119429081836,inactive,108,298.38599999999997,2.618100000000001,1.0,3.0
109,CCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,CHEMBL27698,111.0,0.5124498857736147,inactive,109,258.32099999999997,1.6954,1.0,3.0
110,Nc1ccc([C@]23C[C@H]2C(=O)NC3=O)cc1,CHEMBL27767,777000.0,0.2902273715785813,active,110,202.21300000000002,0.18289999999999967,2.0,3.0
111,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnc2)cc1,CHEMBL29482,3.5,0.5381047608140733,inactive,111,284.322,3.2641600000000013,0.0,4.0
112,CC(=O)OCC12CCCC=C1CCC1C2CCC2(C)C(OC(C)=O)CCC12,CHEMBL311077,38000.0,0.22919640610135056,active,112,374.5210000000002,4.814200000000005,0.0,4.0
113,C#CCSCC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,CHEMBL424162,1000.0,0.32307692307692304,active,113,368.5420000000002,4.744100000000005,0.0,3.0
114,CCSC(C[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12)SCC,CHEMBL349514,1000.0,0.29999999999999993,active,114,418.66800000000023,6.210000000000007,0.0,4.0
115,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43C(F)F)[C@@H]1CC[C@@H]2O,CHEMBL2112309,26000.0,0.2917744233109479,active,115,310.42800000000005,4.945400000000006,1.0,1.0
116,CSCC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,CHEMBL349704,12.0,0.4620477606472218,inactive,116,344.52000000000015,4.740700000000005,0.0,3.0
117,C[C@]12CC=C3C(CCC4=CC(=O)CC[C@@]43CCSCCS)C1CCC2=O,CHEMBL165279,1000.0,0.32307692307692304,active,117,390.61400000000015,5.0407000000000055,1.0,4.0
118,CC(=O)OCC12CCCC=C1CCC1C2CCC2(C)C(O)CCC12,CHEMBL443530,44000.0,0.25413192720497235,active,118,332.4840000000001,4.243400000000004,1.0,3.0
119,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,1900.0,0.4711614681568258,inactive,119,232.28299999999996,1.3532,2.0,3.0
120,CSSCC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,CHEMBL352891,1000.0,0.33599999999999997,active,120,376.58700000000016,5.388900000000006,0.0,4.0
121,CC(=O)OC1CCC2C3CCC4=CCCCC4(CO)C3CCC12C,CHEMBL81255,100000.0,0.2333333333333333,active,121,332.48400000000004,4.243400000000004,1.0,3.0
122,C=C(c1ccc(C#N)cc1)n1ccnc1,CHEMBL31760,0.7,0.854457516265336,inactive,122,195.225,2.2737799999999995,0.0,3.0
123,CC(=O)OCC12CCCC=C1CCC1C3CCC(=O)C3(C)CCC12,CHEMBL309656,4000.0,0.31487983383920215,active,123,330.46800000000013,4.451600000000004,0.0,3.0
124,CC12CCC3C(CCC4=CCCCC43C(F)F)C1CCC2=O,CHEMBL83835,1200.0,0.3767793752515148,inactive,124,308.4120000000001,5.153600000000004,0.0,1.0
125,CC(=O)SCC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,CHEMBL349919,10000.0,0.2692307692307692,active,125,372.53000000000014,4.657400000000004,0.0,4.0
126,C[C@]12CC=C3C(CCC4=CC(=O)CC[C@@]43CCSc3ccccc3)C1CCC2=O,CHEMBL349963,400.0,0.3088660693841673,active,126,406.5910000000001,6.170000000000006,0.0,3.0
127,CSCSCC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,CHEMBL353571,570.0,0.33622212315609656,active,127,390.6140000000002,5.431400000000005,0.0,4.0
128,CSCCC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,CHEMBL164746,10000.0,0.28,active,128,358.5470000000002,5.130800000000005,0.0,3.0
129,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1629805,270.0,0.4379090823894008,inactive,129,288.43100000000004,3.8808000000000025,1.0,2.0
130,CN(C)CC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,CHEMBL166017,10000.0,0.28,active,130,341.4950000000001,3.939300000000003,0.0,3.0
131,C[C@]12CC=C3C(CCC4=CC(=O)CC[C@@]43CC[Se]c3ccccc3)C1CCC2=O,CHEMBL164821,1000.0,0.28965517241379307,active,131,453.48400000000015,4.825700000000005,0.0,2.0
132,CSC(=O)C[C@]12CCC(=O)C=C1CCC1C3CCC(=O)[C@@]3(C)CCC12,CHEMBL164993,42.0,0.4130980397377175,inactive,132,360.5190000000002,4.347200000000004,0.0,4.0
133,COCC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,CHEMBL165925,10000.0,0.2916666666666667,active,133,328.4520000000001,4.024100000000003,0.0,3.0
134,CCSCC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,CHEMBL165218,870.0,0.33938692185335734,active,134,358.5470000000002,5.130800000000005,0.0,3.0
135,C#CSCC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,CHEMBL350713,330.0,0.36296321936683834,inactive,135,354.5150000000002,4.701600000000004,0.0,3.0
136,CC12CCC3C(CCC4=CCCCC43C)C1C[C@H](Br)C2=O,CHEMBL81134,5900.0,0.34860986589052373,active,136,351.32800000000003,5.281800000000005,0.0,1.0
137,N#Cc1ccc(/C(=N\c2ccc(Br)cc2)n2ccnc2)cc1,CHEMBL31456,7.7,0.5163142265799329,inactive,137,351.207,4.143880000000003,0.0,4.0
138,N#Cc1ccc([C@@H]2CCCc3cncn32)cc1,CHEMBL31215,3.2,0.6995758841383607,inactive,138,223.279,2.680480000000001,0.0,3.0
139,CSCC[C@]12CCC(=O)C=C1CCC1C3CCC(=O)[C@@]3(C)CCC12,CHEMBL350074,22.0,0.44669201028537125,inactive,139,346.5360000000001,4.820600000000004,0.0,3.0
140,C[C@]12CC=C3C(CCC4=CC(=O)CC[C@@]43CCSC#N)C1CCC2=O,CHEMBL166032,1000.0,0.33599999999999997,active,140,355.5030000000001,4.591980000000005,0.0,4.0
141,C=CSCC[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,CHEMBL164543,50.0,0.40885767975718296,inactive,141,356.5310000000002,5.254400000000005,0.0,3.0
142,C#CC(O)C12CCCC=C1CCC1C3CCC(=O)C3(C)CCC12,CHEMBL82981,62000.0,0.2561152884653236,active,142,312.4530000000001,3.8826000000000036,1.0,2.0
143,C[C@]12CC=C3C(CCC4=CC(=O)CC[C@@]43CCSSc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])C1CCC2=O,CHEMBL165552,1000.0,0.23333333333333328,active,143,528.6520000000003,6.634600000000006,0.0,8.0
144,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL1629804,530.0,0.43930068912794473,inactive,144,272.43199999999996,4.908400000000004,0.0,1.0
145,N#Cc1ccc(C2(c3ccc(C#N)cc3)CCCc3cncn32)cc1,CHEMBL285809,233.0,0.37142806842254295,inactive,145,324.38699999999994,3.754660000000002,0.0,4.0
146,C[C@]12CC=C3C(CCC4=CC(=O)CC[C@@]43CCSCCCl)C1CCC2=O,CHEMBL351850,1000.0,0.32307692307692304,active,146,392.99200000000013,5.349700000000006,0.0,3.0
147,C[C@]12CC=C3C(CCC4=CC(=O)CC[C@@]43CCSC(F)F)C1CCC2=O,CHEMBL166148,1000.0,0.32307692307692304,active,147,380.50000000000006,5.333500000000005,0.0,3.0
148,N#Cc1ccc([C@H]2CCCc3cncn32)cc1,CHEMBL287677,680.0,0.5079110307183099,inactive,148,223.279,2.680480000000001,0.0,3.0
